date,symbol,open,high,low,close,volume,adjusted_close
2024-07-05,S033,161.2481,161.9253,159.8166,160.2975,891784,160.2975
2024-07-08,S033,160.2807,162.1925,159.7999,161.5141,899703,161.5141
2024-07-09,S033,161.6746,164.7212,161.1896,164.0322,907622,164.0322
2024-07-10,S033,163.9787,166.3912,163.4868,165.6953,915541,165.6953
2024-07-11,S033,165.5541,166.2494,164.599,165.0943,923460,165.0943
2024-07-12,S033,165.2092,165.9031,162.3113,162.7997,931379,162.7997
2024-07-15,S033,162.8893,163.5734,160.3803,160.8628,939298,160.8628
2024-07-16,S033,160.7125,161.6984,160.2304,161.0221,947217,161.0221
2024-07-17,S033,160.9988,163.8686,160.5158,163.1832,955136,163.1832
2024-07-18,S033,163.346,166.197,162.8559,165.5019,963055,165.5019
2024-07-19,S033,165.4542,166.693,164.9578,165.9958,970974,165.9958
2024-07-22,S033,165.851,166.5476,163.7854,164.2782,978893,164.2782
2024-07-23,S033,164.3877,165.0781,161.4102,161.8958,986812,161.8958
2024-07-24,S033,161.9902,162.6706,160.4938,160.9767,994731,160.9767
2024-07-25,S033,160.8286,163.0513,160.3462,162.3694,1002650,162.3694
2024-07-26,S033,162.3395,165.5939,161.8525,164.9013,1010569,164.9013
2024-07-29,S033,165.0662,167.1028,164.571,166.4039,1018488,166.4039
2024-07-30,S033,166.3623,167.0611,165.1115,165.6083,1026407,165.6083
2024-07-31,S033,165.4607,166.1557,162.7655,163.2553,1034326,163.2553
2024-08-01,S033,163.3592,164.0453,160.9628,161.4471,1042245,161.4471
2024-08-02,S033,161.5464,162.4893,161.0618,161.8097,1050164,161.8097
2024-08-05,S033,161.6636,164.7602,161.1786,164.0711,1058083,164.0711
2024-08-06,S033,164.0345,166.9976,163.5424,166.2992,1066002,166.2992
2024-08-07,S033,166.4655,167.2906,165.9661,166.591,1073921,166.591
2024-08-08,S033,166.5559,167.2554,164.2421,164.7363,1081840,164.7363
2024-08-09,S033,164.5867,165.2779,161.9147,162.4019,1089759,162.4019
2024-08-12,S033,162.5001,163.1826,161.1887,161.6737,1097678,161.6737
2024-08-13,S033,161.7782,163.919,161.2929,163.2335,1105597,163.2335
2024-08-14,S033,163.089,166.4587,162.5997,165.7625,1113516,165.7625
2024-08-15,S033,165.719,167.7965,165.2219,167.0947,1121435,167.0947
2024-08-16,S033,167.2616,167.9641,165.612,166.1103,1129354,166.1103
2024-08-19,S033,166.0819,166.7794,163.2239,163.7151,887273,163.7151
2024-08-20,S033,163.5637,164.2507,161.5621,162.0482,895192,162.0482
2024-08-21,S033,162.141,163.295,161.6545,162.6121,903111,162.6121
2024-08-22,S033,162.722,165.6516,162.2339,164.9587,911030,164.9587
2024-08-23,S033,164.8159,167.7833,164.3215,167.0815,918949,167.0815
2024-08-26,S033,167.0313,167.8716,166.5302,167.1695,926868,167.1695
2024-08-27,S033,167.336,168.0388,164.6952,165.1908,934787,165.1908
2024-08-28,S033,165.169,165.8627,162.4317,162.9204,942706,162.9204
2024-08-29,S033,162.7674,163.451,161.9013,162.3885,950625,162.3885
2024-08-30,S033,162.476,164.7943,161.9886,164.105,958544,164.105
2024-09-02,S033,164.2208,167.3141,163.7281,166.6144,966463,166.6144
2024-09-03,S033,166.4735,168.4722,165.9741,167.7675,974382,167.7675
2024-09-04,S033,167.7108,168.4151,166.1016,166.6014,982301,166.6014
2024-09-05,S033,166.7667,167.4671,163.688,164.1805,990220,164.1805
2024-09-06,S033,164.1654,164.8549,162.1785,162.6665,998139,162.6665
2024-09-09,S033,162.5117,164.1146,162.0241,163.4282,1006058,163.4282
2024-09-10,S033,163.5107,166.5412,163.0202,165.8446,1013977,165.8446
2024-09-11,S033,165.9662,168.5531,165.4683,167.8481,1021896,167.8481
2024-09-12,S033,167.71,168.4365,167.2068,167.732,1029815,167.732
2024-09-13,S033,167.669,168.3732,165.146,165.643,1037734,165.643
2024-09-16,S033,165.8063,166.5027,162.962,163.4524,1045653,163.4524
2024-09-17,S033,163.4439,164.1303,162.6312,163.1206,1053572,163.1206
2024-09-18,S033,162.9634,165.6757,162.4745,164.9827,1061491,164.9827
2024-09-19,S033,165.0603,168.1591,164.5651,167.4557,1069410,167.4557
2024-09-20,S033,167.5829,169.1298,167.0802,168.4225,1077329,168.4225
2024-09-23,S033,168.2878,168.9946,166.5815,167.0828,1085248,167.0828
2024-09-24,S033,167.0138,167.7153,164.159,164.6529,1093167,164.6529
2024-09-25,S033,164.8141,165.5063,162.8126,163.3025,1101086,163.3025
2024-09-26,S033,163.3005,164.947,162.8106,164.2572,1109005,164.2572
2024-09-27,S033,164.0972,167.4275,163.605,166.7273,1116924,166.7273
2024-09-30,S033,166.7997,169.3064,166.2993,168.5983,1124843,168.5983
2024-10-01,S033,168.7306,169.4393,167.7745,168.2793,882762,168.2793
2024-10-02,S033,168.1489,168.8552,165.5961,166.0943,890681,166.0943
2024-10-03,S033,166.0198,166.7171,163.5067,163.9987,898600,163.9987
2024-10-04,S033,164.1577,164.8472,163.3781,163.8697,906519,163.8697
2024-10-07,S033,163.8743,166.5618,163.3827,165.8652,914438,165.8652
2024-10-08,S033,165.7023,168.9923,165.2052,168.2855,922357,168.2855
2024-10-09,S033,168.3524,169.7696,167.8474,169.0596,930276,169.0596
2024-10-10,S033,169.1964,169.907,167.053,167.5557,938195,167.5557
2024-10-11,S033,167.4302,168.1334,164.6383,165.1337,946114,165.1337
2024-10-14,S033,165.0538,165.747,163.4644,163.9563,954033,163.9563
2024-10-15,S033,164.1135,165.7912,163.6212,165.0978,961952,165.0978
2024-10-16,S033,165.1091,168.3093,164.6138,167.6053,969871,167.6053
2024-10-17,S033,167.4396,170.0427,166.9373,169.3315,977790,169.3315
2024-10-18,S033,169.3926,170.1041,168.3057,168.8122,985709,168.8122
2024-10-21,S033,168.9527,169.6623,166.0468,166.5464,993628,166.5464
2024-10-22,S033,166.4262,167.1252,164.0666,164.5603,1001547,164.5603
2024-10-23,S033,164.4749,165.3267,163.9815,164.6353,1009466,164.6353
2024-10-24,S033,164.7912,167.4512,164.2968,166.7509,1017385,166.7509
2024-10-25,S033,166.7689,169.8127,166.2686,169.1025,1025304,169.1025
2024-10-28,S033,168.9344,170.3917,168.4276,169.679,1033223,169.679
2024-10-29,S033,169.7338,170.4467,167.5174,168.0215,1041142,168.0215
2024-10-30,S033,168.1649,168.8712,165.1273,165.6241,1049061,165.6241
2024-10-31,S033,165.5093,166.2044,164.1341,164.628,1056980,164.628
2024-11-01,S033,164.537,166.6461,164.0434,165.9491,1064899,165.9491
2024-11-04,S033,166.104,169.1849,165.6057,168.4773,1072818,168.4773
2024-11-05,S033,168.5022,170.7616,167.9967,170.0474,1080737,170.0474
2024-11-06,S033,169.8777,170.5912,168.8235,169.3315,1088656,169.3315
2024-11-07,S033,169.3798,170.0912,166.4997,167.0007,1096575,167.0007
2024-11-08,S033,167.1466,167.8486,164.6424,165.1378,1104494,165.1378
2024-11-11,S033,165.0281,166.1114,164.533,165.4166,1112413,165.4166
2024-11-12,S033,165.3197,168.3425,164.8238,167.6384,1120332,167.6384
2024-11-13,S033,167.7924,170.6193,167.289,169.9057,1128251,169.9057
2024-11-14,S033,169.9375,170.9964,169.4277,170.2812,886170,170.2812
2024-11-15,S033,170.111,170.8254,167.9762,168.4816,894089,168.4816
2024-11-18,S033,168.5231,169.2309,165.627,166.1254,902008,166.1254
2024-11-19,S033,166.2737,166.972,164.8217,165.3177,909927,165.3177
2024-11-20,S033,165.2129,167.5103,164.7173,166.8097,917846,166.8097
2024-11-21,S033,166.7066,170.0532,166.2065,169.3419,925765,169.3419
2024-11-22,S033,169.4946,171.4627,168.9861,170.7455,933684,170.7455
2024-11-25,S033,170.7842,171.5015,169.3288,169.8383,941603,169.8383
2024-11-26,S033,169.6685,170.3811,166.9562,167.4585,949522,167.4585
2024-11-27,S033,167.4933,168.1967,165.2347,165.7319,957441,165.7319
2024-11-28,S033,165.8827,166.9111,165.385,166.213,965360,166.213
2024-11-29,S033,166.1129,169.2341,165.6146,168.5263,973279,168.5263
2024-12-02,S033,168.417,171.4112,167.9118,170.6943,981198,170.6943
2024-12-03,S033,170.8452,171.5841,170.3326,170.8665,989117,170.8665
2024-12-04,S033,170.9118,171.6297,168.4306,168.9374,997036,168.9374
2024-12-05,S033,168.7687,169.4775,166.1387,166.6387,1004955,166.6387
2024-12-06,S033,166.6667,167.3667,165.5271,166.0251,1012874,166.0251
2024-12-09,S033,166.1789,168.3825,165.6803,167.6783,1020793,167.6783
2024-12-10,S033,167.5828,170.9126,167.08,170.1978,1028712,170.1978
2024-12-11,S033,170.0823,172.1458,169.572,171.4258,1036631,171.4258
2024-12-12,S033,171.574,172.2946,169.8228,170.3338,1044550,170.3338
2024-12-13,S033,170.3855,171.1011,167.4177,167.9215,1052469,167.9215
2024-12-16,S033,167.7542,168.4588,165.844,166.343,1060388,166.343
2024-12-17,S033,166.3644,167.7251,165.8653,167.0236,1068307,167.0236
2024-12-18,S033,167.1806,170.1246,166.6791,169.4131,1076226,169.4131
2024-12-19,S033,169.3222,172.1876,168.8143,171.4675,1084145,171.4675
2024-12-20,S033,171.3462,172.1556,170.8321,171.4356,1092064,171.4356
2024-12-23,S033,171.5802,172.3008,168.8821,169.3903,1099983,169.3903
2024-12-24,S033,169.4482,170.1599,166.6634,167.1649,1107902,167.1649
2024-12-25,S033,166.9992,167.7006,166.2499,166.7502,1115821,166.7502
2024-12-26,S033,166.7649,169.2616,166.2646,168.5536,1123740,168.5536
2024-12-27,S033,168.7143,171.762,168.2081,171.0436,1131659,171.0436
2024-12-30,S033,170.9577,172.8109,170.4449,172.0882,889578,172.0882
2024-12-31,S033,171.9616,172.6839,170.3065,170.819,897497,170.819
2025-01-01,S033,170.9593,171.6773,167.8857,168.3908,905416,168.3908
2025-01-02,S033,168.4546,169.1621,166.4708,166.9717,913335,166.9717
2025-01-03,S033,166.8071,168.5523,166.3067,167.8474,921254,167.8474
2025-01-06,S033,167.8555,171.0125,167.352,170.2973,929173,170.2973
2025-01-07,S033,170.4615,172.9478,169.9501,172.2245,937092,172.2245
2025-01-08,S033,172.144,172.8671,171.4731,171.9891,945011,171.9891
2025-01-09,S033,171.858,172.5799,169.3323,169.8419,952930,169.8419
2025-01-10,S033,169.9773,170.6912,167.2021,167.7052,960849,167.7052
2024-01-02,S034,157.6649,160.927,157.1446,160.1901,945786,160.1901
2024-01-03,S034,160.3066,161.1776,159.7776,160.4396,953705,160.4396
2024-01-04,S034,160.5145,161.2528,157.792,158.3145,961624,158.3145
2024-01-05,S034,158.1598,158.8873,155.3066,155.8208,969543,155.8208
2024-01-08,S034,155.8297,156.5465,154.791,155.3035,977462,155.3035
2024-01-09,S034,155.4505,158.0139,154.9375,157.2904,985381,157.2904
2024-01-10,S034,157.2016,160.743,156.6829,160.007,993300,160.007
2024-01-11,S034,159.9039,161.7485,159.3762,161.0078,1001219,161.0078
2024-01-12,S034,161.1543,161.8956,158.8989,159.425,1009138,159.425
2024-01-15,S034,159.45,160.1835,156.2487,156.766,1017057,156.766
2024-01-16,S034,156.6103,157.3307,155.0145,155.5277,1024976,155.5277
2024-01-17,S034,155.5862,157.6225,155.0727,156.9008,1032895,156.9008
2024-01-18,S034,157.0251,160.4096,156.5069,159.6751,1040814,159.6751
2024-01-19,S034,159.5473,162.0944,159.0208,161.3522,1048733,161.3522
2024-01-22,S034,161.2937,162.0356,159.9129,160.4424,1056652,160.4424
2024-01-23,S034,160.602,161.3408,157.3135,157.8344,1064571,157.8344
2024-01-24,S034,157.8075,158.5334,155.4634,155.9782,1072490,155.9782
2024-01-25,S034,155.8372,157.3531,155.323,156.6326,1080409,156.6326
2024-01-26,S034,156.7352,159.9808,156.218,159.2483,1088328,159.2483
2024-01-29,S034,159.3363,162.2153,158.8105,161.4725,1096247,161.4725
2024-01-30,S034,161.3189,162.061,160.7803,161.3126,1104166,161.3126
2024-01-31,S034,161.3056,162.0477,158.4432,158.9678,1112085,158.9678
2024-02-01,S034,159.1227,159.8546,156.1292,156.6462,1120004,156.6462
2024-02-02,S034,156.5711,157.2914,156.0178,156.5344,1127923,156.5344
2024-02-05,S034,156.4221,159.5179,155.9059,158.7875,885842,158.7875
2024-02-06,S034,158.9246,162.1285,158.4001,161.3862,893761,161.3862
2024-02-07,S034,161.4272,162.7387,160.8945,161.9935,901680,161.9935
2024-02-08,S034,161.8315,162.5759,159.575,160.1033,909599,160.1033
2024-02-09,S034,160.1484,160.885,156.9859,157.5056,917518,157.5056
2024-02-12,S034,157.6394,158.3645,156.1241,156.641,925437,156.641
2024-02-13,S034,156.5257,159.0851,156.0091,158.3566,933356,158.3566
2024-02-14,S034,158.2847,161.8685,157.7623,161.1273,941275,161.1273
2024-02-15,S034,161.2852,163.2053,160.753,162.458,949194,162.458
2024-02-16,S034,162.4465,163.1937,160.6456,161.1775,957113,161.1775
2024-02-19,S034,161.0256,161.7664,157.9922,158.5153,965032,158.5153
2024-02-20,S034,158.6065,159.3361,156.4532,156.9712,972951,156.9712
2024-02-21,S034,157.0706,158.7441,156.5523,158.0172,980870,158.0172
2024-02-22,S034,157.8725,161.4831,157.3516,160.7437,988789,160.7437
2024-02-23,S034,160.7208,163.4447,160.1904,162.6963,996708,162.6963
2024-02-26,S034,162.8576,163.6068,161.5969,162.1319,1004627,162.1319
2024-02-27,S034,162.0689,162.8144,159.095,159.6218,1012546,159.6218
2024-02-28,S034,159.4967,160.2304,157.006,157.5258,1020465,157.5258
2024-02-29,S034,157.6532,158.5494,157.133,157.8234,1028384,157.8234
2024-03-01,S034,157.8786,161.0304,157.3576,160.293,1036303,160.293
2024-03-04,S034,160.1333,163.465,159.6049,162.7165,1044222,162.7165
2024-03-05,S034,162.7464,163.6672,162.2094,162.9178,1052141,162.9178
2024-03-06,S034,163.064,163.8141,160.2336,160.7642,1060060,160.7642
2024-03-07,S034,160.6572,161.3962,157.7655,158.2878,1067979,158.2878
2024-03-08,S034,158.2022,158.9299,157.2969,157.8177,1075898,157.8177
2024-03-11,S034,157.9685,160.5736,157.4472,159.8383,1083817,159.8383
2024-03-12,S034,159.843,163.2918,159.3155,162.5441,1091736,162.5441
2024-03-13,S034,162.3863,164.2517,161.8504,163.4996,1099655,163.4996
2024-03-14,S034,163.5799,164.3324,161.3444,161.8786,1107574,161.8786
2024-03-15,S034,161.9931,162.7383,158.6982,159.2236,1115493,159.2236
2024-03-18,S034,159.085,159.8168,157.5064,158.0279,1123412,158.0279
2024-03-19,S034,157.9898,160.1765,157.4685,159.443,1131331,159.443
2024-03-20,S034,159.6024,162.9663,159.0757,162.2201,889250,162.2201
2024-03-21,S034,162.1723,164.612,161.6371,163.8582,897169,163.8582
2024-03-22,S034,163.7203,164.4734,162.3659,162.9035,905088,162.9035
2024-03-25,S034,163.025,163.7749,159.7569,160.2859,913007,160.2859
2024-03-26,S034,160.3567,161.0943,157.9414,158.4643,920926,158.4643
2024-03-27,S034,158.3086,159.8979,157.7862,159.1657,928845,159.1657
2024-03-28,S034,159.1792,162.5417,158.6539,161.7975,936764,161.7975
2024-03-29,S034,161.9491,164.7465,161.4147,163.9921,944683,163.9921
2024-04-01,S034,163.8958,164.6498,163.2437,163.7842,952602,163.7842
2024-04-02,S034,163.6823,164.4352,160.8844,161.4171,960521,161.4171
2024-04-03,S034,161.5657,162.3089,158.5942,159.1193,968440,159.1193
2024-04-04,S034,159.1398,159.8719,158.5308,159.0557,976359,159.0557
2024-04-05,S034,158.8982,162.0791,158.3738,161.3369,984278,161.3369
2024-04-08,S034,161.4017,164.6719,160.8691,163.9179,992197,163.9179
2024-04-09,S034,164.0449,165.2345,163.5035,164.4779,1000116,164.4779
2024-04-10,S034,164.3436,165.0996,162.0179,162.5543,1008035,162.5543
2024-04-11,S034,162.4996,163.2471,159.44,159.9679,1015954,159.9679
2024-04-12,S034,160.1274,160.864,158.6236,159.1488,1023873,159.1488
2024-04-15,S034,159.1173,161.6425,158.5922,160.9023,1031792,160.9023
2024-04-16,S034,160.7589,164.4214,160.2284,163.6686,1039711,163.6686
2024-04-17,S034,163.7791,165.7152,163.2387,164.9564,1047630,164.9564
2024-04-18,S034,165.0438,165.803,163.0941,163.6341,1055549,163.6341
2024-04-19,S034,163.4772,164.2291,160.4384,160.9696,1063468,160.9696
2024-04-22,S034,160.9671,161.7076,158.9386,159.4648,1071387,159.4648
2024-04-23,S034,159.6191,161.2941,159.0923,160.5555,1079306,160.5555
2024-04-24,S034,160.4747,164.0423,159.9451,163.2911,1087225,163.2911
2024-04-25,S034,163.1772,165.9688,162.6388,165.2088,1095144,165.2088
2024-04-26,S034,165.3537,166.1144,164.0544,164.5976,1103063,164.5976
2024-04-29,S034,164.635,165.3924,161.5369,162.0717,1110982,162.0717
2024-04-30,S034,161.9098,162.6546,159.4777,160.0057,1118901,160.0057
2024-05-01,S034,160.055,161.0888,159.5268,160.3512,1126820,160.3512
2024-05-02,S034,160.4849,163.5919,159.9553,162.8428,1134739,162.8428
2024-05-03,S034,162.7199,166.0022,162.1829,165.242,892658,165.242
2024-05-06,S034,165.1711,166.156,164.6261,165.3952,900577,165.3952
2024-05-07,S034,165.5582,166.3197,162.6752,163.2138,908496,163.2138
2024-05-08,S034,163.1976,163.9483,160.225,160.7555,916415,160.7555
2024-05-09,S034,160.6057,161.3445,159.8037,160.3328,924334,160.3328
2024-05-10,S034,160.4288,163.1335,159.8994,162.3865,932253,162.3865
2024-05-13,S034,162.4858,165.8401,161.9496,165.0807,940172,165.0807
2024-05-14,S034,164.9278,166.7541,164.3835,165.9905,948091,165.9905
2024-05-15,S034,165.9715,166.7349,163.7895,164.3318,956010,164.3318
2024-05-16,S034,164.4941,165.2508,161.1482,161.6817,963929,161.6817
2024-05-17,S034,161.6147,162.3582,159.9993,160.529,971848,160.529
2024-05-20,S034,160.4061,162.7308,159.8768,161.9857,979767,161.9857
2024-05-21,S034,162.1193,165.5227,161.5843,164.7647,987686,164.7647
2024-05-22,S034,164.818,167.1286,164.2741,166.3633,995605,166.3633
2024-05-23,S034,166.1972,166.9617,164.8183,165.364,1003524,165.364
2024-05-24,S034,165.3989,166.1598,162.2007,162.7377,1011443,162.7377
2024-05-27,S034,162.8817,163.631,160.4202,160.9513,1019362,160.9513
2024-05-28,S034,160.8409,162.4433,160.3102,161.6995,1027281,161.6995
2024-05-29,S034,161.6158,165.1025,161.0825,164.3465,1035200,164.3465
2024-05-30,S034,164.5048,167.2769,163.9619,166.511,1043119,166.511
2024-05-31,S034,166.5112,167.2771,165.7065,166.2551,1051038,166.2551
2024-06-03,S034,166.0949,166.859,163.3256,163.8664,1058957,163.8664
2024-06-04,S034,163.9509,164.705,161.06,161.5932,1066876,161.5932
2024-06-05,S034,161.7043,162.4481,161.0445,161.5777,1074795,161.5777
2024-06-06,S034,161.4349,164.6403,160.9022,163.8865,1082714,163.8865
2024-06-07,S034,163.8514,167.2146,163.3107,166.449,1090633,166.449
2024-06-10,S034,166.6152,167.7295,166.0653,166.9615,1098552,166.9615
2024-06-11,S034,166.9079,167.6756,164.4606,165.0051,1106471,165.0051
2024-06-12,S034,164.8688,165.6272,161.8947,162.4307,1114390,162.4307
2024-06-13,S034,162.5548,163.3026,161.1239,161.6574,1122309,161.6574
2024-06-14,S034,161.7247,164.2003,161.191,163.4484,1130228,163.4484
2024-06-17,S034,163.287,166.9739,162.7482,166.2093,888147,166.2093
2024-06-18,S034,166.2281,168.2243,165.6795,167.454,896066,167.454
2024-06-19,S034,167.6092,168.3802,165.5422,166.0903,903985,166.0903
2024-06-20,S034,165.9891,166.7526,162.885,163.4243,911904,163.4243
2024-06-21,S034,163.3262,164.0775,161.4248,161.9592,919823,161.9592
2024-06-24,S034,162.1101,163.8446,161.5751,163.0944,927742,163.0944
2024-06-25,S034,163.1109,166.6012,162.5726,165.8383,935661,165.8383
2024-06-26,S034,165.6749,168.492,165.1281,167.7205,943580,167.7205
2024-06-27,S034,167.7921,168.564,166.5113,167.0627,951499,167.0627
2024-06-28,S034,167.1891,167.9581,163.979,164.5219,959418,164.5219
2024-07-01,S034,164.3849,165.1411,161.9502,162.4864,967337,162.4864
2024-07-02,S034,162.4359,163.629,161.8999,162.8798,975256,162.8798
2024-07-03,S034,163.0425,166.1534,162.5044,165.3926,983175,165.3926
2024-07-04,S034,165.3554,168.5386,164.8097,167.7669,991094,167.7669
2024-07-05,S034,167.6195,168.6441,167.0664,167.8718,999013,167.8718
2024-07-08,S034,167.9887,168.7614,165.1166,165.6633,1006932,165.6633
2024-07-09,S034,165.747,166.5094,162.6853,163.2239,1014851,163.2239
2024-07-10,S034,163.0661,163.8162,162.3114,162.8488,1022770,162.8488
2024-07-11,S034,162.8509,165.6936,162.3135,164.9349,1030689,164.9349
2024-07-12,S034,165.0933,168.3877,164.5485,167.6167,1038608,167.6167
2024-07-15,S034,167.5283,169.2556,166.9754,168.4806,1046527,168.4806
2024-07-16,S034,168.3665,169.141,166.2343,166.7847,1054446,166.7847
2024-07-17,S034,166.9332,167.7011,163.5987,164.1404,1062365,164.1404
2024-07-18,S034,164.1732,164.9284,162.493,163.031,1070284,163.031
2024-07-19,S034,162.8684,165.2857,162.3309,164.5288,1078203,164.5288
2024-07-22,S034,164.5839,168.0786,164.0408,167.3089,1086122,167.3089
2024-07-23,S034,167.4458,169.6443,166.8933,168.8675,1094041,168.8675
2024-07-24,S034,168.737,169.5132,167.2701,167.8239,1101960,167.8239
2024-07-25,S034,167.7561,168.5278,164.6446,165.1898,1109879,165.1898
2024-07-26,S034,165.3532,166.1139,162.8998,163.4392,1117798,163.4392
2024-07-29,S034,163.4185,164.9893,162.8792,164.2339,1125717,164.2339
2024-07-30,S034,164.0825,167.6631,163.541,166.8954,1133636,166.8954
2024-07-31,S034,166.999,169.8065,166.4479,169.029,891555,169.029
2024-08-01,S034,169.1286,169.9066,168.1685,168.7253,899474,168.7253
2024-08-02,S034,168.5673,169.3427,165.7669,166.3157,907393,166.3157
2024-08-05,S034,166.3012,167.0662,163.5265,164.0679,915312,164.0679
2024-08-06,S034,164.2292,164.9846,163.5591,164.1006,923231,164.1006
2024-08-07,S034,164.0285,167.2017,163.4872,166.4361,931150,166.4361
2024-08-08,S034,166.3117,169.7566,165.7629,168.9793,939069,168.9793
2024-08-09,S034,169.1213,170.2237,168.5632,169.4443,946988,169.4443
2024-08-12,S034,169.4946,170.2743,166.9031,167.4557,954907,167.4557
2024-08-13,S034,167.2883,168.0579,164.35,164.8942,962826,164.8942
2024-08-14,S034,164.9335,165.6922,163.6251,164.1669,970745,164.1669
2024-08-15,S034,164.31,166.7584,163.7678,165.9948,978664,165.9948
2024-08-16,S034,165.8776,169.5258,165.3302,168.7496,986583,168.7496
2024-08-19,S034,168.6663,170.7324,168.1097,169.9507,994502,169.9507
2024-08-20,S034,170.1156,170.8981,167.9899,168.5461,1002421,168.5461
2024-08-21,S034,168.5415,169.3168,165.332,165.8794,1010340,165.8794
2024-08-22,S034,165.7208,166.4831,163.9119,164.4546,1018259,164.4546
2024-08-23,S034,164.5432,166.3957,164.0002,165.6338,1026178,165.6338
2024-08-26,S034,165.7443,169.1597,165.1973,168.3852,1034097,168.3852
2024-08-27,S034,168.2342,171.0143,167.679,170.2313,1042016,170.2313
2024-08-28,S034,170.1995,170.9825,168.9676,169.527,1049935,169.527
2024-08-29,S034,169.696,170.4766,166.4212,166.9722,1057854,166.9722
2024-08-30,S034,166.9141,167.6819,164.4235,164.9679,1065773,164.9679
2024-09-02,S034,164.8342,166.1699,164.2903,165.409,1073692,165.409
2024-09-03,S034,165.5384,168.7149,164.9921,167.9424,1081611,167.9424
2024-09-04,S034,168.008,171.0743,167.4536,170.2909,1089530,170.2909
2024-09-05,S034,170.1221,171.1313,169.5607,170.3477,1097449,170.3477
2024-09-06,S034,170.3716,171.1553,167.5579,168.1127,1105368,168.1127
2024-09-09,S034,168.2667,169.0408,165.1463,165.693,1113287,165.693
2024-09-10,S034,165.5884,166.3501,164.8198,165.3655,1121206,165.3655
2024-09-11,S034,165.27,168.254,164.7246,167.4835,1129125,167.4835
2024-09-12,S034,167.6412,170.9347,167.088,170.152,887044,170.152
2024-09-13,S034,170.1645,171.7562,169.6029,170.9698,894963,170.9698
2024-09-16,S034,170.8021,171.5878,168.6787,169.2372,902882,169.2372
2024-09-17,S034,169.3138,170.0926,166.0497,166.5995,910801,166.5995
2024-09-18,S034,166.7225,167.4894,164.9877,165.5339,918720,165.5339
2024-09-19,S034,165.3936,167.841,164.8478,167.0724,926639,167.0724
2024-09-20,S034,167.025,170.634,166.4738,169.8527,934558,169.8527
2024-09-23,S034,170.0226,172.1592,169.4615,171.3709,942477,171.3709
2024-09-24,S034,171.3276,172.1157,169.7214,170.2833,950396,170.2833
2024-09-25,S034,170.1361,170.9187,167.0889,167.6422,958315,167.6422
2024-09-26,S034,167.7621,168.5339,165.3804,165.9279,966234,165.9279
2024-09-27,S034,166.0077,167.536,165.4599,166.7689,974153,166.7689
2024-09-30,S034,166.6065,170.2235,166.0567,169.4441,982072,169.4441
2024-10-01,S034,169.451,172.3353,168.8918,171.5462,989991,171.5462
2024-10-02,S034,171.7095,172.4993,170.6298,171.1948,997910,171.1948
2024-10-03,S034,171.1005,171.8875,168.2082,168.7651,1005829,168.7651
2024-10-04,S034,168.6544,169.4302,165.9937,166.5433,1013748,166.5433
2024-10-07,S034,166.6937,167.4605,166.0744,166.6243,1021667,166.6243
2024-10-08,S034,166.653,169.7631,166.1031,168.9858,1029586,168.9858
2024-10-09,S034,168.8176,172.2979,168.2605,171.509,1037505,171.509
2024-10-10,S034,171.5708,172.717,171.0047,171.9262,1045424,171.9262
2024-10-11,S034,172.064,172.8555,169.3454,169.9061,1053343,169.9061
2024-10-14,S034,169.7718,170.5528,166.806,167.3582,1061262,167.3582
2024-10-15,S034,167.295,168.0645,166.1272,166.6773,1069181,166.6773
2024-10-16,S034,166.8428,169.3168,166.2922,168.5415,1077100,168.5415
2024-10-17,S034,168.5155,172.0772,167.9594,171.2893,1085019,171.2893
2024-10-18,S034,171.1333,173.2397,170.5685,172.4464,1092938,172.4464
2024-10-21,S034,172.5572,173.351,170.4371,171.0014,1100857,171.0014
2024-10-22,S034,171.0982,171.8853,167.7794,168.3349,1108776,168.3349
2024-10-23,S034,168.1757,168.9493,166.3998,166.9508,1116695,166.9508
2024-10-24,S034,166.9409,168.9474,166.39,168.1738,1124614,168.1738
2024-10-25,S034,168.3382,171.718,167.7827,170.9317,1132533,170.9317
2024-10-28,S034,170.8523,173.5358,170.2885,172.7412,890452,172.7412
2024-10-29,S034,172.6153,173.4094,171.4232,171.9908,898371,171.9908
2024-10-30,S034,172.1379,172.9297,168.8636,169.4227,906290,169.4227
2024-10-31,S034,169.4685,170.248,166.8976,167.4502,914209,167.4502
2024-11-01,S034,167.2827,168.7116,166.7307,167.939,922128,167.939
2024-11-04,S034,167.9837,171.2763,167.4293,170.492,930047,170.492
2024-11-05,S034,170.6382,173.6091,170.0751,172.8142,937966,172.8142
2024-11-06,S034,172.6888,173.6177,172.1189,172.8227,945885,172.8227
2024-11-07,S034,172.7417,173.5363,169.9992,170.5621,953804,170.5621
2024-11-08,S034,170.7286,171.514,167.6079,168.1629,961723,168.1629
2024-11-11,S034,168.1537,168.9272,167.3291,167.8832,969642,167.8832
2024-11-12,S034,167.7241,170.8145,167.1706,170.0323,977561,170.0323
2024-11-13,S034,170.128,173.4811,169.5666,172.6867,985480,172.6867
2024-11-14,S034,172.7982,174.256,172.228,173.4581,993399,173.4581
2024-11-15,S034,173.3004,174.0976,171.1229,171.6894,1001318,171.6894
2024-11-18,S034,171.6622,172.4518,168.5013,169.0592,1009237,169.0592
2024-11-19,S034,169.2272,170.0056,167.4832,168.0377,1017156,168.0377
